281.660091,0.000000,94.256892
281.078818,0.000000,91.486658
280.682345,0.000000,89.932259
280.083800,0.000000,88.037004
279.455588,0.000000,85.719363
279.006644,0.000000,83.750898
278.341444,0.000000,81.448312
277.656303,0.000000,79.154417
277.188510,0.000000,77.630071
276.470342,0.000000,75.351055
275.980293,0.423349,73.836791
275.267331,0.000000,71.995370
274.718208,0.000000,70.069288
274.198080,0.000000,68.569684
273.447428,0.000000,66.747794
272.860111,0.000000,64.839619
272.309942,0.000000,63.355304
271.698093,0.000000,61.458650
271.128664,0.000000,59.984222
270.550470,0.415020,58.514389
269.729264,0.000000,56.732078
269.246547,0.000000,55.425381
268.592589,0.000000,54.230716
267.981553,0.000000,52.780298
267.604704,0.000000,51.646348
267.292903,0.000000,50.924646
266.663126,0.000000,49.484925
266.025140,0.000000,48.050156
265.649196,0.000000,47.583210
265.378979,0.000000,46.620389
264.802799,0.000000,45.601813
264.394174,0.405576,44.485219
264.142571,0.000000,44.181176
263.728038,0.000000,43.068164
263.391792,0.000000,42.361571
263.308702,0.000000,41.957597
262.969365,0.000000,41.252822
262.628025,0.000000,40.549355
262.542156,0.000000,40.146554
262.150670,0.000000,39.692558
262.197741,0.000000,39.444927
261.851335,0.000000,38.744621
261.851335,0.000000,38.744621
261.851335,0.000000,38.744621
261.851335,0.000000,38.744621
261.851335,0.000000,38.744621
261.851335,0.000000,38.744621
261.592034,0.000000,38.446853
261.592034,0.000000,38.446853
261.457071,0.000000,38.293036
261.592034,0.000000,38.446853
261.592034,0.000000,38.446853
261.592034,0.000000,38.446853
261.592034,0.000000,38.446853
261.592034,0.000000,38.446853
261.592034,0.000000,38.446853
261.592034,0.000000,38.446853
261.592034,0.000000,38.446853
261.592034,0.000000,38.446853
261.592034,0.000000,38.446853
261.851335,0.000000,38.744621
261.851335,0.000000,38.744621
262.368564,0.000000,39.341350
262.626492,0.000000,39.640309
263.226696,0.000000,40.643131
263.906157,0.000000,42.053993
264.496186,0.000000,43.064255
265.412690,0.000000,44.789254
266.468411,0.000000,47.340098
267.427001,0.000000,49.495031
268.916877,0.000000,52.698657
270.066410,0.000000,55.197162
271.308036,0.000000,58.543259
272.453179,0.000000,61.493576
273.788762,0.000000,64.786918
274.905205,0.000000,68.197517
276.229181,0.000000,72.383620
277.664618,0.000000,76.509208
278.831320,0.000000,80.328004
280.158268,0.000000,84.942599
281.213850,0.000000,89.245193
282.385656,0.000000,93.922094
283.644352,0.000000,99.852440
284.800941,0.000000,104.952187
285.839225,0.000000,110.524307
286.763355,0.000000,116.131311
287.533091,0.000000,122.211903
288.305601,0.442256,128.694907
288.856779,0.443101,134.396698
289.343159,0.000000,140.943065
289.674799,0.000000,147.517925
289.951825,0.000000,154.499357
289.762560,0.000000,162.011663
289.676289,0.000000,169.037885
289.220922,0.000000,176.135823
288.645598,0.000000,183.631151
287.723965,0.000000,191.573254
286.735653,0.000000,199.072221
285.546155,0.000000,206.565255
283.959894,0.000000,214.088052
282.174917,0.000000,221.983076
280.369972,0.000000,229.419953
278.382577,0.000000,236.434225
276.187543,0.423667,243.809927
273.555924,0.000000,251.566629
271.200995,0.000000,258.439448
268.348785,0.411642,266.072422
265.423646,0.000000,272.870252
262.241401,0.000000,279.997646
258.572377,0.000000,287.456103
254.993175,0.000000,294.441093
251.338025,0.000000,300.971556
247.389991,0.000000,307.801286
242.784302,0.000000,315.287871
238.444428,0.000000,321.928391
233.922138,0.358832,328.471380
229.220676,0.000000,334.911840
224.142224,0.000000,341.235438
218.902897,0.000000,347.801582
213.469327,0.000000,353.881881
207.861120,0.000000,360.189646
202.283630,0.310299,366.027741
195.897084,0.000000,372.360024
189.783837,0.000000,377.888373
183.471289,0.000000,383.611198
177.493418,0.000000,388.566289
171.125266,0.000000,393.683361
164.613569,0.000000,398.647042
157.962280,0.000000,403.453360
150.697032,0.000000,408.329984
143.480675,0.000000,413.066001
136.227898,0.000000,417.309483
128.242054,0.000000,421.873469
120.930902,0.000000,425.795087
113.507130,0.000000,429.537137
105.289683,0.000000,433.374023
97.646488,0.000000,436.731209
89.378227,0.000000,440.037055
81.539553,0.000000,443.001775
73.077054,0.000000,445.884661
65.958361,0.000000,448.171145
56.974046,0.000000,450.807935
49.175507,0.000000,452.814288
41.128018,0.000000,454.712016
33.767028,0.000000,456.292657
26.734972,0.000000,457.583136
20.041950,0.000000,458.753317
13.861183,0.000000,459.772495
8.232773,0.000000,460.518352
1.643781,0.000000,461.269739
-4.406191,0.000000,461.899857
-10.473743,0.000000,462.420480
-16.342747,0.000000,462.660230
-22.436913,0.000000,462.966899
-26.838513,0.000000,463.161135
-31.417676,0.000000,463.194658
-36.189209,0.000000,463.190520
-40.964137,0.000000,463.119713
-44.785871,0.000000,463.015014
-48.046332,0.000000,462.941700
-51.869957,0.000000,462.757342
-55.131885,0.000000,462.615192
-58.561285,0.000000,462.331733
-60.867267,0.000000,462.202991
-63.173213,0.000000,462.058098
-65.479002,0.000000,461.897050
-67.784516,0.000000,461.719846
-70.089636,0.000000,461.526487
-71.999400,0.000000,461.315165
-73.513678,0.000000,461.093151
-75.067458,0.000000,460.977015
-75.626737,0.000000,460.861434
-75.422108,0.000000,460.862847
-75.626737,0.000000,460.861434
-76.021573,0.000000,460.858687
-75.816947,0.000000,460.860413
-75.816858,-0.116302,460.860413
-75.816947,0.000000,460.860413
-76.376047,0.000000,460.743682
-76.021573,0.000000,460.858687
-75.816947,0.000000,460.860413
-75.422108,0.000000,460.862847
-75.422108,0.000000,460.862847
-75.027266,0.000000,460.864675
-74.632422,0.000000,460.865897
-74.632422,0.000000,460.865897
-74.442208,0.000000,460.866043
-73.842729,0.000000,460.866525
-73.053038,0.000000,460.864730
-72.658196,0.000000,460.862924
-71.309253,0.000000,460.967311
-69.960191,0.000000,461.065995
-68.216266,0.000000,461.151113
-65.747237,0.000000,461.440002
-62.882510,0.000000,461.696949
-60.577825,0.000000,461.837321
-57.545361,0.000000,462.160389
-54.846238,0.000000,462.239618
-51.024805,0.000000,462.454325
-46.810371,0.000000,462.591187
-42.428380,0.000000,462.781063
-38.217527,0.000000,462.810932
-33.276731,0.000000,462.943049
-28.510115,0.000000,462.903860
-23.358979,0.000000,462.733671
-18.042598,0.000000,462.583750
-12.908313,0.000000,462.254590
-7.609680,0.000000,461.943142
-1.738187,0.000000,461.411774
3.734153,0.000000,460.877114
10.130057,0.000000,460.133997
15.371981,0.000000,459.468119
21.905836,0.000000,458.449281
27.843167,0.000000,457.499414
34.140522,0.000000,456.305751
40.392785,0.000000,455.000195
47.347953,0.000000,453.427570
54.074217,0.000000,451.633961
61.477755,0.000000,449.520445
68.452693,0.000000,447.424481
75.381919,0.000000,445.173435
82.946146,0.000000,442.555082
90.257182,0.000000,439.867103
97.503349,0.000000,437.006607
104.308360,0.000000,434.037450
110.710474,0.000000,431.149065
117.192509,0.000000,428.017432
123.100612,0.000000,424.930418
129.081933,0.000000,421.608192
135.967751,0.000000,417.750228
141.477481,0.000000,414.435989
147.968370,0.000000,410.251185
154.258818,0.000000,406.240576
159.780081,0.000000,402.302011
165.264063,0.000000,398.442569
171.447188,0.000000,393.575150
176.410060,0.000000,389.603484
181.727638,0.000000,385.262573
186.941529,0.000000,380.817458
191.731697,0.000000,376.410947
196.428735,0.000000,371.902929
201.542391,0.000000,366.839822
206.120893,0.316186,361.988769
211.384520,0.000000,356.403459
215.717527,0.000000,351.367832
219.748274,0.000000,346.600203
224.227355,0.000000,341.065339
228.401129,0.000000,335.799410
232.611386,0.000000,330.094654
236.330159,0.000000,324.670696
240.122908,0.000000,319.179980
243.788518,0.000000,313.620616
247.574472,0.000000,307.246073
250.964555,0.000000,301.552730
254.329739,0.000000,295.419731
257.151002,0.000000,290.003059
260.233322,0.000000,283.758406
263.163109,0.000000,277.459534
265.600726,0.000000,271.906481
268.241771,0.000000,265.516037
270.727527,0.000000,259.082177
272.817159,0.000000,253.027374
274.735799,0.000000,247.336502
276.756613,0.000000,241.196217
278.638430,0.000000,235.027992
280.177257,0.000000,229.264938
281.399372,0.000000,223.916735
282.704265,0.000000,218.124331
284.083037,0.000000,212.278764
285.144197,0.000000,206.462864
285.956887,0.000000,201.472277
286.680174,0.000000,196.478298
287.459740,0.000000,191.041704
287.858776,0.000000,186.486652
288.376131,0.000000,181.882194
288.635117,0.000000,178.553398
288.830681,0.000000,174.006857
289.031238,0.000000,169.853316
289.147388,0.000000,166.533855
289.135638,0.000000,162.833126
289.168547,0.000000,159.522275
289.162326,0.000000,156.215937
289.117061,0.000000,152.914582
289.140218,0.000000,149.998647
289.133251,0.000000,147.086111
288.907547,0.000000,144.242953
288.819285,0.000000,142.602118
288.668788,0.000000,140.144122
288.432819,0.000000,138.132709
288.369806,0.000000,136.056634
288.233404,0.000000,134.425016
288.087420,0.000000,132.795416
287.931870,0.000000,131.167889
287.902374,0.000000,129.913325
287.867323,0.000000,128.659482
287.640263,0.000000,127.478091
287.548134,0.000000,126.667467
287.594339,0.000000,126.226338
287.542877,0.000000,124.975380
287.542877,0.000000,124.975380
287.443515,0.000000,124.166209
287.299980,0.000000,123.798376
